time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,21.3,91,40162.4,12.4,20.8,0
1,20.0,87,32855.36,10.3,18.6,52
2,22.2,92,39793.66,8.1,20.19,0
3,23.0,97,39594.87,9.2,19.21,48
4,21.8,90,34982.8,18.8,12.99,0
5,20.6,98,23007.57,15.0,11.02,0
6,22.0,97,32400.0,9.4,15.22,45
7,22.9,100,32819.01,8.0,17.21,0
8,22.6,93,39194.15,8.7,19.17,0
9,22.7,97,39144.08,12.2,19.08,0
10,23.0,91,39093.62,9.9,18.68,0
11,22.5,84,32142.29,14.2,16.56,0
12,21.2,97,0.0,17.4,5.63,0
13,20.1,98,33976.77,17.7,15.1,0
14,12.9,68,38717.93,22.7,19.28,67
15,12.5,92,38579.52,13.1,18.87,0
16,16.2,68,34836.36,12.6,15.41,0
17,15.4,90,38301.59,11.1,18.85,0
18,15.2,94,161.17,11.4,6.48,0
19,18.5,100,36644.9,16.0,14.29,0
20,19.0,95,22012.59,15.7,9.58,100
21,17.4,96,31290.36,24.8,14.98,0
22,13.0,77,574.91,18.1,4.69,0
23,11.1,81,0.0,19.8,5.15,0
24,12.3,94,25768.76,7.6,10.39,0
25,13.5,95,37190.16,12.6,16.95,0
26,17.0,78,33453.04,27.9,13.33,50
27,16.1,95,36916.71,23.7,16.14,64
28,16.2,92,36781.27,24.0,16.65,0
29,14.4,89,36646.86,9.5,16.87,0
30,14.5,93,33520.49,10.6,14.57,0
31,18.3,68,27509.55,13.4,12.58,0
32,18.9,68,36250.38,15.1,15.67,50
33,21.1,88,33823.41,19.5,12.92,0
34,22.3,91,20278.64,18.2,7.85,0
35,22.6,92,32120.25,8.6,13.09,73
36,21.4,99,16917.72,16.2,6.59,60
37,8.9,93,0.0,17.4,2.58,0
38,4.7,80,35464.3,21.7,15.98,48
39,3.9,73,35334.63,14.4,15.7,61
40,6.7,100,35018.04,11.9,15.18,0
41,9.5,60,35077.64,14.0,15.13,42
42,12.7,81,34906.8,11.4,14.35,0
43,13.7,97,34460.81,10.3,14.16,96
44,16.5,86,34127.95,18.1,13.75,81
45,19.0,87,29761.41,15.2,9.98,0
46,20.9,90,33689.01,24.9,13.41,0
47,18.1,93,220.45,17.7,3.09,0
48,12.2,96,23786.43,14.8,10.5,77
49,11.0,87,33267.75,13.6,13.69,45
